LOINC_NUMBER,COMPONENT,CODE_SYSTEM,CODE_VALUE,AnswerListId,AnswerListName,ANSWER_CODE,SEQUENCE_NO,ANSWER_STRING
21948-5,"Biological response modifier Rx",NAACCR_ID,1410,LL98-5,"CR_1410_BRM treatment",3,11,"Bone marrow transplant?allogeneic"
21948-5,"Biological response modifier Rx",NAACCR_ID,1410,LL98-5,"CR_1410_BRM treatment",2,12,"Bone marrow transplant?autologous"
21948-5,"Biological response modifier Rx",NAACCR_ID,1410,LL98-5,"CR_1410_BRM treatment",8,13,"Biological response modifier recommended, unknown if adminis"
21948-5,"Biological response modifier Rx",NAACCR_ID,1410,LL98-5,"CR_1410_BRM treatment",9,14,"Unknown if BRM administered"
21948-5,"Biological response modifier Rx",NAACCR_ID,1410,LL98-5,"CR_1410_BRM treatment",99,15,"Unknown if immunotherapy recommended/administered (not in pat. record); death certificate-only cases"
21948-5,"Biological response modifier Rx",NAACCR_ID,1410,LL98-5,"CR_1410_BRM treatment",5,16,"Stem Cell Transplant"
21948-5,"Biological response modifier Rx",NAACCR_ID,1410,LL98-5,"CR_1410_BRM treatment",00,17,Unknown
21948-5,"Biological response modifier Rx",NAACCR_ID,1410,LL98-5,"CR_1410_BRM treatment",7,18,"Patient or patient's guardian refused"
21949-3,"Other Rx",NAACCR_ID,1420,LL99-3,"CR_1420_Other treatment",0,1,"No other cancer-directed therapy except as coded elsewhere"
21949-3,"Other Rx",NAACCR_ID,1420,LL99-3,"CR_1420_Other treatment",1,2,"Other cancer-directed therapy"
21949-3,"Other Rx",NAACCR_ID,1420,LL99-3,"CR_1420_Other treatment",2,3,"Other experimental cancer-directed therapy (not included els"
21949-3,"Other Rx",NAACCR_ID,1420,LL99-3,"CR_1420_Other treatment",3,4,"Double-blind study, code not yet broken"
21949-3,"Other Rx",NAACCR_ID,1420,LL99-3,"CR_1420_Other treatment",6,5,"Unproven therapy (including laetrile, krebiozen, etc.)"
21949-3,"Other Rx",NAACCR_ID,1420,LL99-3,"CR_1420_Other treatment",7,6,"Patient or patient's guardian refused therapy which would ha"
21949-3,"Other Rx",NAACCR_ID,1420,LL99-3,"CR_1420_Other treatment",8,7,"Other cancer-directed therapy recommended, unknown if admini"
21949-3,"Other Rx",NAACCR_ID,1420,LL99-3,"CR_1420_Other treatment",9,8,"Unknown if other cancer-directed therapy administered"
21950-1,"Reason for no radiation Rx",NAACCR_ID,1430,LL100-9,"CR_1430_Reason no radiation",0,1,"Radiation Rx Performed"
21950-1,"Reason for no radiation Rx",NAACCR_ID,1430,LL100-9,"CR_1430_Reason no radiation",1,2,"Radiation Rx not recommended"
21950-1,"Reason for no radiation Rx",NAACCR_ID,1430,LL100-9,"CR_1430_Reason no radiation",2,3,"Contraindicated, Autopsy Only"
21950-1,"Reason for no radiation Rx",NAACCR_ID,1430,LL100-9,"CR_1430_Reason no radiation",5,4,"Patient Died Prior to Treatment"
21950-1,"Reason for no radiation Rx",NAACCR_ID,1430,LL100-9,"CR_1430_Reason no radiation",6,5,"Reason Unknown for Rad Rx"
21950-1,"Reason for no radiation Rx",NAACCR_ID,1430,LL100-9,"CR_1430_Reason no radiation",7,6,Refused
21950-1,"Reason for no radiation Rx",NAACCR_ID,1430,LL100-9,"CR_1430_Reason no radiation",8,7,"Rad Rx Recommend but unknown of Admin"
21950-1,"Reason for no radiation Rx",NAACCR_ID,1430,LL100-9,"CR_1430_Reason no radiation",9,8,"Unknown - Death Cert Only"
21951-9,"Reason for no chemotherapy Rx",NAACCR_ID,1440,LL101-7,"CR_1440_Reason no chemo",1,1,"Chemo Not Recommended"
21951-9,"Reason for no chemotherapy Rx",NAACCR_ID,1440,LL101-7,"CR_1440_Reason no chemo",2,2,"Chem Contraindicated"
21951-9,"Reason for no chemotherapy Rx",NAACCR_ID,1440,LL101-7,"CR_1440_Reason no chemo",6,3,"Reason unknown"
21951-9,"Reason for no chemotherapy Rx",NAACCR_ID,1440,LL101-7,"CR_1440_Reason no chemo",7,4,Refused
21951-9,"Reason for no chemotherapy Rx",NAACCR_ID,1440,LL101-7,"CR_1440_Reason no chemo",8,5,"Chem recommended - Unknown if Admin"
21951-9,"Reason for no chemotherapy Rx",NAACCR_ID,1440,LL101-7,"CR_1440_Reason no chemo",9,6,"Unknown if Recommended"
21951-9,"Reason for no chemotherapy Rx",NAACCR_ID,1440,LL101-7,"CR_1440_Reason no chemo",0,9,"Chemotherapy Administered"
21952-7,"Reason for no hormone Rx",NAACCR_ID,1450,LL102-5,"CR_1450_Reason no hormones",0,1,"Hormone Therapy Administered"
21952-7,"Reason for no hormone Rx",NAACCR_ID,1450,LL102-5,"CR_1450_Reason no hormones",1,2,"Hormone Rx Not Recommended"
21952-7,"Reason for no hormone Rx",NAACCR_ID,1450,LL102-5,"CR_1450_Reason no hormones",2,3,"Hormone RX Contraindicated"
21952-7,"Reason for no hormone Rx",NAACCR_ID,1450,LL102-5,"CR_1450_Reason no hormones",6,4,"Reason unknown"
21952-7,"Reason for no hormone Rx",NAACCR_ID,1450,LL102-5,"CR_1450_Reason no hormones",7,5,Refused
21952-7,"Reason for no hormone Rx",NAACCR_ID,1450,LL102-5,"CR_1450_Reason no hormones",8,6,"Hormone Rx Recommended"
21952-7,"Reason for no hormone Rx",NAACCR_ID,1450,LL102-5,"CR_1450_Reason no hormones",9,7,"Unknown - Death Cert Only"
21953-5,"Coding system for Rx",NAACCR_ID,1460,LL103-3,"CR_1460_Coding system",00,1,"Treatment Data Not Coded"
21953-5,"Coding system for Rx",NAACCR_ID,1460,LL103-3,"CR_1460_Coding system",01,2,"1-Digit Surgery Codes"
21953-5,"Coding system for Rx",NAACCR_ID,1460,LL103-3,"CR_1460_Coding system",02,3,"1983-1992 SEER"
21953-5,"Coding system for Rx",NAACCR_ID,1460,LL103-3,"CR_1460_Coding system",03,4,"1996 ROADS"
21953-5,"Coding system for Rx",NAACCR_ID,1460,LL103-3,"CR_1460_Coding system",04,5,"1998 ROADS Supplement"
21953-5,"Coding system for Rx",NAACCR_ID,1460,LL103-3,"CR_1460_Coding system",05,6,"1998 SEER Manual"
21953-5,"Coding system for Rx",NAACCR_ID,1460,LL103-3,"CR_1460_Coding system",06,7,"FORDS Manual"
21953-5,"Coding system for Rx",NAACCR_ID,1460,LL103-3,"CR_1460_Coding system",99,8,"Other Coding"
21954-3,"Protocol eligibility status",NAACCR_ID,1470,LL104-1,"CR_1470_Protocol eligibility",0,1,"Protocol Not Available"
21954-3,"Protocol eligibility status",NAACCR_ID,1470,LL104-1,"CR_1470_Protocol eligibility",1,2,"On Protocol"
21954-3,"Protocol eligibility status",NAACCR_ID,1470,LL104-1,"CR_1470_Protocol eligibility",2,3,"Patient Ineligible - age, stage"
21954-3,"Protocol eligibility status",NAACCR_ID,1470,LL104-1,"CR_1470_Protocol eligibility",3,4,"Pt. Ineligible - Comorbidity"
21954-3,"Protocol eligibility status",NAACCR_ID,1470,LL104-1,"CR_1470_Protocol eligibility",4,5,"Entered but Withdrawn"
21954-3,"Protocol eligibility status",NAACCR_ID,1470,LL104-1,"CR_1470_Protocol eligibility",6,6,"Eligible but Not Entered, not specified"
21954-3,"Protocol eligibility status",NAACCR_ID,1470,LL104-1,"CR_1470_Protocol eligibility",7,7,"Eligible but Refused"
21954-3,"Protocol eligibility status",NAACCR_ID,1470,LL104-1,"CR_1470_Protocol eligibility",8,8,"Protocol Not Recommended"
21954-3,"Protocol eligibility status",NAACCR_ID,1470,LL104-1,"CR_1470_Protocol eligibility",9,9,"Unknown if on Protocol"
21955-0,"Source of protocol in which patient enrolled",NAACCR_ID,1480,LL105-8,"CR_1480_Protocol source",00,1,"Not on /Not Applicable"
21955-0,"Source of protocol in which patient enrolled",NAACCR_ID,1480,LL105-8,"CR_1480_Protocol source",01,2,NSABP
21955-0,"Source of protocol in which patient enrolled",NAACCR_ID,1480,LL105-8,"CR_1480_Protocol source",02,3,GOG
21955-0,"Source of protocol in which patient enrolled",NAACCR_ID,1480,LL105-8,"CR_1480_Protocol source",03,4,RTOG
21955-0,"Source of protocol in which patient enrolled",NAACCR_ID,1480,LL105-8,"CR_1480_Protocol source",04,5,SWOG
21955-0,"Source of protocol in which patient enrolled",NAACCR_ID,1480,LL105-8,"CR_1480_Protocol source",05,6,ECOG
21955-0,"Source of protocol in which patient enrolled",NAACCR_ID,1480,LL105-8,"CR_1480_Protocol source",06,7,POG
21955-0,"Source of protocol in which patient enrolled",NAACCR_ID,1480,LL105-8,"CR_1480_Protocol source",07,8,CCG
21955-0,"Source of protocol in which patient enrolled",NAACCR_ID,1480,LL105-8,"CR_1480_Protocol source",08,9,CALGB
21955-0,"Source of protocol in which patient enrolled",NAACCR_ID,1480,LL105-8,"CR_1480_Protocol source",09,10,NCI
21955-0,"Source of protocol in which patient enrolled",NAACCR_ID,1480,LL105-8,"CR_1480_Protocol source",10,11,ACS
21955-0,"Source of protocol in which patient enrolled",NAACCR_ID,1480,LL105-8,"CR_1480_Protocol source",11,12,"National Protocol, NOS"
21955-0,"Source of protocol in which patient enrolled",NAACCR_ID,1480,LL105-8,"CR_1480_Protocol source",12,13,ACOS-OG
21955-0,"Source of protocol in which patient enrolled",NAACCR_ID,1480,LL105-8,"CR_1480_Protocol source",99,14,Unknown
21956-8,"Referred to support services",NAACCR_ID,1490,LL106-6,"CR_1490_Support referral",0,1,No
21956-8,"Referred to support services",NAACCR_ID,1490,LL106-6,"CR_1490_Support referral",1,2,Yes
21956-8,"Referred to support services",NAACCR_ID,1490,LL106-6,"CR_1490_Support referral",9,3,"Unknown, not specified"
21957-6,"Method for calculating time interval of 1st course of treatment",NAACCR_ID,1500,LL108-2,"CR_1500_Calculation method",1,1,"COC definitions"
21957-6,"Method for calculating time interval of 1st course of treatment",NAACCR_ID,1500,LL108-2,"CR_1500_Calculation method",2,2,"SEER definitions"
21957-6,"Method for calculating time interval of 1st course of treatment",NAACCR_ID,1500,LL108-2,"CR_1500_Calculation method",9,3,"Other, Unknown"
21958-4,"Regional radiation Rx",NAACCR_ID,1510,LL109-0,"CR_1510_Radiation dose",99999,1,"Radiation therapy administered; dosage unknown; unknown if r"
21958-4,"Regional radiation Rx",NAACCR_ID,1510,LL109-0,"CR_1510_Radiation dose",00000,2,"No radiation therapy administered"
21959-2,"Number of radiation Rx",NAACCR_ID,1520,LL110-8,"CR_1520_No. radiation treatments",99,1,"Radiation therapy administered, but number of treatments is"
21959-2,"Number of radiation Rx",NAACCR_ID,1520,LL110-8,"CR_1520_No. radiation treatments",00,2,"No radiation therapy administered"
21960-0,Duration,NAACCR_ID,1530,LL111-6,"CR_1530_Radiation duration",999,1,"Radiation therapy administered, but number of treatment days"
21960-0,Duration,NAACCR_ID,1530,LL111-6,"CR_1530_Radiation duration",000,2,"No radiation therapy administered"
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",00,1,"Consult Only - No Rad"
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",01,2,Eye/Orbit
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",02,3,Pituitary
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",03,4,"Brain, NOS"
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",04,5,"Brain, Limited"
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",05,6,"Head and Neck, NOS"
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",06,7,"Head and Neck, Limited"
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",07,8,Glottis
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",08,9,Sinuses
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",09,10,Parotid
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",10,11,"Chest / Lung, NOS"
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",11,12,"Lung, Limited"
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",12,13,Esophagus
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",13,14,Stomach
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",14,15,Liver
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",15,16,Pancreas
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",16,17,Kidney
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",17,18,"Abdomen, NOS"
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",18,19,Breast
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",19,20,"Breast / Lymph Nodes"
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",20,21,"Chest Wall"
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",21,22,"Chest Wall / Lymph Nodes"
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",22,23,Mantle
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",23,24,"Lower Extended Field"
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",24,25,Spine
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",25,26,Skull
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",26,27,Ribs
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",27,28,Hip
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",28,29,"Pelvic Bones"
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",29,30,"Pelvis, NOS"
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",30,31,Skin
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",31,32,"Soft Tissue"
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",32,33,Hemibody
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",33,34,"Whole Body"
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",34,35,"Bladder and Pelvis"
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",35,36,"Prostate and Pelvis"
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",36,37,Uterus
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",37,38,Shoulder
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",38,39,Extremities
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",39,40,"Inverted Y"
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",98,41,"Other Volume"
21961-8,"Organ target(s)",NAACCR_ID,1540,LL112-4,"CR_1540_Radiation target",99,42,"Unknown Volume; unknown if radiation treatment given"
21962-6,"Where performed",NAACCR_ID,1550,LL113-2,"CR_1550_Radiation treatment location",0,1,"No radiation treatment"
21962-6,"Where performed",NAACCR_ID,1550,LL113-2,"CR_1550_Radiation treatment location",1,2,"All Rad Rx at this Facility"
21962-6,"Where performed",NAACCR_ID,1550,LL113-2,"CR_1550_Radiation treatment location",2,3,"Regional Rx at this Facility"
21962-6,"Where performed",NAACCR_ID,1550,LL113-2,"CR_1550_Radiation treatment location",3,4,"Boost Rad at this Facility"
21962-6,"Where performed",NAACCR_ID,1550,LL113-2,"CR_1550_Radiation treatment location",4,5,"All Radiation Elsewhere"
21962-6,"Where performed",NAACCR_ID,1550,LL113-2,"CR_1550_Radiation treatment location",8,6,"Other, NOS"
21962-6,"Where performed",NAACCR_ID,1550,LL113-2,"CR_1550_Radiation treatment location",9,7,Unknown
21963-4,"Curative intent of Rx",NAACCR_ID,1560,LL114-0,"CR_1560_Radiation intent",0,1,"No radiation treatment"
21963-4,"Curative intent of Rx",NAACCR_ID,1560,LL114-0,"CR_1560_Radiation intent",1,2,"Curative (Primary)"
21963-4,"Curative intent of Rx",NAACCR_ID,1560,LL114-0,"CR_1560_Radiation intent",2,3,"Curative (Adjuvant)"
21963-4,"Curative intent of Rx",NAACCR_ID,1560,LL114-0,"CR_1560_Radiation intent",4,4,"Palliative (Pain Control)"
21963-4,"Curative intent of Rx",NAACCR_ID,1560,LL114-0,"CR_1560_Radiation intent",5,5,"Palliative (Other, Cosmetic)"
21963-4,"Curative intent of Rx",NAACCR_ID,1560,LL114-0,"CR_1560_Radiation intent",6,6,"Prophylactic (No Symptoms)"
21963-4,"Curative intent of Rx",NAACCR_ID,1560,LL114-0,"CR_1560_Radiation intent",8,7,"Other, NOS"
21963-4,"Curative intent of Rx",NAACCR_ID,1560,LL114-0,"CR_1560_Radiation intent",9,8,Unknown
21964-2,Modality,NAACCR_ID,1570,LL115-7,"CR_1570_Radiation modality",8,1,Electrons
21964-2,Modality,NAACCR_ID,1570,LL115-7,"CR_1570_Radiation modality",2,2,"Cobalt 60, Cesium 137"
21964-2,Modality,NAACCR_ID,1570,LL115-7,"CR_1570_Radiation modality",15,3,"Brachytherapy, High Dose rate (HDR)"
21964-2,Modality,NAACCR_ID,1570,LL115-7,"CR_1570_Radiation modality",14,4,"Brachytherapy, Standard"
21964-2,Modality,NAACCR_ID,1570,LL115-7,"CR_1570_Radiation modality",7,5,"X-Rays Mixed Energies"
21964-2,Modality,NAACCR_ID,1570,LL115-7,"CR_1570_Radiation modality",9,6,"X-Rays and Electrons (mixed)"
21964-2,Modality,NAACCR_ID,1570,LL115-7,"CR_1570_Radiation modality",4,7,"X-Rays 6-10 MV"
21964-2,Modality,NAACCR_ID,1570,LL115-7,"CR_1570_Radiation modality",3,8,"X-Rays 2-5 MV"
21964-2,Modality,NAACCR_ID,1570,LL115-7,"CR_1570_Radiation modality",5,9,"X-Rays 11-19 MV"
21964-2,Modality,NAACCR_ID,1570,LL115-7,"CR_1570_Radiation modality",6,10,"X-Rays > 19 MV"
21964-2,Modality,NAACCR_ID,1570,LL115-7,"CR_1570_Radiation modality",13,11,"Stereotactic Radiosurgery"
21964-2,Modality,NAACCR_ID,1570,LL115-7,"CR_1570_Radiation modality",99,12,Unknown
21964-2,Modality,NAACCR_ID,1570,LL115-7,"CR_1570_Radiation modality",10,13,"Neutrons (w or w/o X-Rays, electrons)"
21964-2,Modality,NAACCR_ID,1570,LL115-7,"CR_1570_Radiation modality",0,14,"No radiation therapy"
21964-2,Modality,NAACCR_ID,1570,LL115-7,"CR_1570_Radiation modality",16,15,"Intraoperative Rad Rx (IORT)"
21964-2,Modality,NAACCR_ID,1570,LL115-7,"CR_1570_Radiation modality",11,16,"Megavoltage, NOS"
21964-2,Modality,NAACCR_ID,1570,LL115-7,"CR_1570_Radiation modality",98,17,"Other, NOS"
21964-2,Modality,NAACCR_ID,1570,LL115-7,"CR_1570_Radiation modality",12,18,Protons
21964-2,Modality,NAACCR_ID,1570,LL115-7,"CR_1570_Radiation modality",1,19,Orthovoltage
21965-9,"Completion status",NAACCR_ID,1580,LL116-5,"CR_1580_Radiation completion",0,1,"No radiation treatment"
21965-9,"Completion status",NAACCR_ID,1580,LL116-5,"CR_1580_Radiation completion",1,2,"Treatment Completed"
21965-9,"Completion status",NAACCR_ID,1580,LL116-5,"CR_1580_Radiation completion",2,3,"Rad Not Complete, Pt Health"
21965-9,"Completion status",NAACCR_ID,1580,LL116-5,"CR_1580_Radiation completion",3,4,"Rad Not Complete, Pt Expired"
21965-9,"Completion status",NAACCR_ID,1580,LL116-5,"CR_1580_Radiation completion",4,5,"Rad Not Complete, Pt Choice"
21965-9,"Completion status",NAACCR_ID,1580,LL116-5,"CR_1580_Radiation completion",5,6,"Rad Not Complete, Family Choice"
21965-9,"Completion status",NAACCR_ID,1580,LL116-5,"CR_1580_Radiation completion",6,7,"Rad Not Complete, Complications"
21965-9,"Completion status",NAACCR_ID,1580,LL116-5,"CR_1580_Radiation completion",7,8,"Rad Not Complete, Cytopenia"
21965-9,"Completion status",NAACCR_ID,1580,LL116-5,"CR_1580_Radiation completion",8,9,"Rad Not Complete, Other Reason"
